state,government_function,full_time_employees,full_time_employees_coefficient_of_variation_as_percent,full_time_pay,full_time_pay_coefficient_of_variation_as_percent,part_time_employees,part_time_employees_coefficient_of_variation_as_percent,part_time_pay,part_time_pay_coefficient_of_variation_as_percent,part_time_hours,part_time_hours_coefficient_of_variation_as_percent,full_time_equivalent_employees,full_time_equivalent_employees_coefficient_of_variation_as_percent,total_employees,total_employees_coefficient_of_variation_as_percent,total_march_pay,total_march_pay_coefficient_of_variation_as_percent,full_time_equivalent_employees_response_rate_as_percent,total_march_pay_response_rate_as_percent,year
LA,natural resources,959,0,2646403,0,115,0,64629,0,6620,0,996,0,1074,0,2711032,0,78.08,82.02,2007
LA,water transport and terminals,2041,0,5434529,0,346,0,202201,0,17692,0,2141,0,2387,0,5636730,0,74.62,78.12,2007
LA,electric power,637,0,2080204,0,40,0,40027,0,3402,0,656,0,677,0,2120231,0,91.64,92.97,2007
LA,gas supply,338,0,936698,0,39,0,21782,0,2153,0,348,0,377,0,958480,0,74.78,72.75,2007
LA,transit,373,0,1083648,0,23,0,30032,0,2712,0,388,0,396,0,1113680,0,86.05,90.31,2007
LA,education total,93737,0,256703785,0,13750,0,7875687,0,749197,0,98329,0,107487,0,264579472,0,78.62,79.72,2007
LA,education - elementary and secondary total,93737,0,256703785,0,13750,0,7875687,0,749197,0,98329,0,107487,0,264579472,0,78.62,79.72,2007
LA,education - elementary and secondary instructional,64456,0,204106905,0,8949,0,5140652,0,452938,0,67243,0,73405,0,209247557,0,78.62,79.72,2007
LA,education - elementary and secondary other,29281,0,52596880,0,4801,0,2735035,0,296259,0,31086,0,34082,0,55331915,0,82.51,74.16,2007
LA,libraries,1782,0,4402371,0,1047,0,916255,0,78110,0,2226,0,2829,0,5318626,0,65.7,67.22,2007
LA,other and unallocable,3124,0,8674762,0,445,0,350325,0,37462,0,3334,0,3569,0,9025087,0,65.77,70.12,2007
ME,total,46483,0,149149500,0,21433,0,16241695,0,1200755,0,53512,0,67916,0,165391195,0,73.83,78.86,2007
ME,financial administration,1029,0,3303679,0,1062,0,606356,0,46987,0,1290,0,2091,0,3910035,0,66.23,70.96,2007
ME,other government administration,955,0,3400409,0,1946,0,692794,0,61557,0,1287,0,2901,0,4093203,0,59.54,67.1,2007
ME,judicial and legal,225,0,641129,0,61,0,64553,0,4601,0,251,0,286,0,705682,0,92.84,93.12,2007
ME,police protection total,2375,0,9171897,0,625,0,393311,0,33626,0,2562,0,3000,0,9565208,0,73.57,74.53,2007
ME,police protection - officers,1884,0,7680076,0,339,0,220525,0,18653,0,1991,0,2223,0,7900601,0,73.68,75.27,2007
ME,police protection - other,491,0,1491821,0,286,0,172786,0,14973,0,571,0,777,0,1664607,0,73.18,70.99,2007
ME,fire protection total,1218,0,4750803,0,3416,0,976767,0,101809,0,1798,0,4634,0,5727570,0,59.04,66.45,2007
ME,fire protection - firefighters,1155,0,4532928,0,3336,0,940187,0,98925,0,1722,0,4491,0,5473115,0,58.27,66.14,2007
ME,fire protection - other,63,0,217875,0,80,0,36580,0,2884,0,76,0,143,0,254455,0,75.84,73.16,2007
ME,corrections,671,0,2292788,0,82,0,96362,0,8921,0,720,0,753,0,2389150,0,95.83,97.17,2007
ME,highways,1577,0,5739631,0,439,0,365329,0,27173,0,1730,0,2016,0,6104960,0,72.74,73.12,2007
ME,air transportation,142,0,582559,0,74,0,106263,0,7950,0,187,0,216,0,688822,0,78.53,78.74,2007
ME,water transport and terminals,30,0,93402,0,26,0,19894,0,1553,0,37,0,56,0,113296,0,58.84,52.75,2007
ME,public welfare,321,0,922983,0,138,0,202132,0,12430,0,397,0,459,0,1125115,0,13.22,14.3,2007
ME,health,153,0,571855,0,402,0,262095,0,17860,0,251,0,555,0,833950,0,53.18,59.55,2007
ME,hospitals,617,0,2341829,0,252,0,370686,0,20114,0,730,0,869,0,2712515,0,100,100,2007
ME,solid waste management,459,0,1530910,0,365,0,267508,0,27085,0,606,0,824,0,1798418,0,65.51,71.63,2007
ME,sewerage,629,0,2290633,0,134,0,79888,0,5228,0,656,0,763,0,2370521,0,83.84,86.1,2007
ME,parks and recreation,425,0,1376766,0,885,0,568784,0,53578,0,731,0,1310,0,1945550,0,61.44,60.29,2007
ME,housing and community development,484,0,1504752,0,78,0,73165,0,6132,0,519,0,562,0,1577917,0,95.49,95.56,2007
ME,natural resources,40,0,110241,0,18,0,14503,0,1120,0,45,0,58,0,124744,0,78.59,74.96,2007
ME,water transport and terminals,571,0,2110092,0,226,0,139936,0,9410,0,622,0,797,0,2250028,0,91.67,93.28,2007
ME,electric power,28,0,114080,0,8,0,5891,0,337,0,30,0,36,0,119971,0,96.07,100,2007
ME,transit,84,0,303294,0,38,0,64216,0,4800,0,112,0,122,0,367510,0,97.87,98.66,2007
ME,education total,33692,0,103616614,0,9712,0,9986731,0,677213,0,37799,0,43404,0,113603345,0,75.76,82.17,2007
ME,education - elementary and secondary total,33692,0,103616614,0,9712,0,9986731,0,677213,0,37799,0,43404,0,113603345,0,75.76,82.17,2007
ME,education - elementary and secondary instructional,25597,0,83565173,0,6125,0,6291371,0,397767,0,28020,0,31722,0,89856544,0,75.76,82.17,2007
ME,education - elementary and secondary other,8095,0,20051441,0,3587,0,3695360,0,279446,0,9779,0,11682,0,23746801,0,75.21,76.34,2007
ME,libraries,223,0,666573,0,400,0,359423,0,28295,0,387,0,623,0,1025996,0,59.93,60.4,2007
ME,other and unallocable,535,0,1712581,0,1046,0,525108,0,42976,0,765,0,1581,0,2237689,0,59.66,64.34,2007
MD,total,185776,0,853685038,0,56002,0,76196510,0,4229718,0,210390,0,241778,0,929881548,0,53.4,58.47,2007
MD,financial administration,2346,0,10914110,0,194,0,298508,0,13816,0,2424,0,2540,0,11212618,0,72.44,74.56,2007
MD,other government administration,3433,0,16300602,0,951,0,1266995,0,62835,0,3810,0,4384,0,17567597,0,81.36,81.13,2007
MD,judicial and legal,3148,0,14561970,0,355,0,657666,0,34757,0,3350,0,3503,0,15219636,0,68.89,69.47,2007
MD,police protection total,15832,0,85536445,0,1691,0,1669525,0,126825,0,16573,0,17523,0,87205970,0,71.4,65.55,2007
MD,police protection - officers,12106,0,68710336,0,118,0,166015,0,10262,0,12165,0,12224,0,68876351,0,68.26,68.77,2007
MD,police protection - other,3726,0,16826109,0,1573,0,1503510,0,116563,0,4408,0,5299,0,18329619,0,80.07,53.44,2007
MD,fire protection total,6769,0,37901423,0,196,0,253165,0,14554,0,6853,0,6965,0,38154588,0,68.53,69.42,2007
MD,fire protection - firefighters,6279,0,35379560,0,48,0,45084,0,2749,0,6295,0,6327,0,35424644,0,67.72,69.5,2007
MD,fire protection - other,490,0,2521863,0,148,0,208081,0,11805,0,558,0,638,0,2729944,0,77.72,68.27,2007
MD,corrections,3366,0,15106693,0,86,0,155985,0,10028,0,3425,0,3452,0,15262678,0,96.52,96.46,2007
MD,highways,4947,0,19703006,0,123,0,213945,0,10663,0,5007,0,5070,0,19916951,0,68.45,53.21,2007
MD,air transportation,27,0,98841,0,9,0,11980,0,1029,0,33,0,36,0,110821,0,93.49,94.79,2007
MD,water transport and terminals,3,0,15009,0,6,0,3029,0,288,0,5,0,9,0,18038,0,100,100,2007
MD,public welfare,2798,0,11384310,0,1447,0,2170725,0,138836,0,3625,0,4245,0,13555035,0,78.99,81.63,2007
MD,health,4076,0,17360510,0,1003,0,2185887,0,113495,0,4735,0,5079,0,19546397,0,69.14,82.11,2007
MD,solid waste management,2231,0,7559483,0,216,0,243994,0,24159,0,2376,0,2447,0,7803477,0,51.13,54.94,2007
MD,sewerage,3591,0,15046013,0,20,0,22654,0,1396,0,3600,0,3611,0,15068667,0,65.33,70.42,2007
MD,parks and recreation,4862,0,19022223,0,5498,0,3727492,0,330514,0,6765,0,10360,0,22749715,0,78.69,87.82,2007
MD,housing and community development,2609,0,9122833,0,193,0,428779,0,22043,0,2744,0,2802,0,9551612,0,78.33,77.11,2007
MD,natural resources,514,0,2185437,0,76,0,108924,0,5964,0,550,0,590,0,2294361,0,95.91,96.47,2007
MD,water transport and terminals,2275,0,9323162,0,37,0,59764,0,3048,0,2293,0,2312,0,9382926,0,56.96,64.64,2007
MD,electric power,89,0,400792,0,0,0,0,0,0,0,89,0,89,0,400792,0,60.67,58.15,2007
MD,gas supply,7,0,36228,0,0,0,0,0,0,0,7,0,7,0,36228,0,100,100,2007
MD,transit,842,0,3692728,0,355,0,629356,0,39083,0,1066,0,1197,0,4322084,0,89.85,95.83,2007
MD,education total,114761,0,531140170,0,40705,0,59013079,0,3045239,0,132457,0,155466,0,590153249,0,43.55,50.49,2007
MD,education - elementary and secondary total,107573,0,496271167,0,29333,0,47521671,0,2499334,0,122023,0,136906,0,543792838,0,42.04,49.51,2007
MD,education - elementary and secondary instructional,79712,0,400559620,0,16833,0,31010486,0,1263295,0,87012,0,96545,0,431570106,0,42.04,49.51,2007
MD,education - elementary and secondary other,27861,0,95711547,0,12500,0,16511185,0,1236039,0,35011,0,40361,0,112222732,0,36.23,46.29,2007
MD,education - higher education total,7188,0,34869003,0,11372,0,11491408,0,545905,0,10434,0,18560,0,46360411,0,80.59,84.49,2007
MD,education - higher education instructional,2327,0,14339353,0,6448,0,7549033,0,250272,0,3810,0,8775,0,21888386,0,40.64,54.36,2007
MD,education - higher education other,4861,0,20529650,0,4924,0,3942375,0,295633,0,6624,0,9785,0,24472025,0,80.59,84.49,2007
MD,libraries,2608,0,9082743,0,1962,0,1876971,0,152556,0,3495,0,4570,0,10959714,0,79.48,82.87,2007
MD,other and unallocable,4642,0,18190307,0,879,0,1198087,0,78590,0,5108,0,5521,0,19388394,0,79.8,83.25,2007
MA,total,214717,0,940413573,0,61441,0,69615388,0,4007095,0,238606,0,276158,0,1010028961,0,67.17,65.14,2007
MA,financial administration,4322,0,17879738,0,987,0,1141532,0,56751,0,4657,0,5309,0,19021270,0,66.77,67.54,2007
MA,other government administration,3239,0,13660364,0,1548,0,1547332,0,85552,0,3731,0,4787,0,15207696,0,66.34,66.63,2007
MA,judicial and legal,259,0,1321881,0,59,0,116275,0,4033,0,283,0,318,0,1438156,0,75.02,74.95,2007
MA,police protection total,16883,0,91949046,0,3064,0,2345469,0,149384,0,17748,0,19947,0,94294515,0,70.21,56.55,2007
MA,police protection - officers,14036,0,82205642,0,1481,0,1048911,0,62515,0,14391,0,15517,0,83254553,0,70.22,54.6,2007
MA,police protection - other,2847,0,9743404,0,1583,0,1296558,0,86869,0,3357,0,4430,0,11039962,0,70.15,71.22,2007
MA,fire protection total,12444,0,66752897,0,2527,0,1217915,0,83526,0,12921,0,14971,0,67970812,0,70.38,71.98,2007
MA,fire protection - firefighters,11779,0,63860017,0,2294,0,990339,0,71334,0,12184,0,14073,0,64850356,0,70.48,71.94,2007
MA,fire protection - other,665,0,2892880,0,233,0,227576,0,12192,0,737,0,898,0,3120456,0,68.59,72.87,2007
MA,corrections,2792,0,13457102,0,76,0,134411,0,6135,0,2826,0,2868,0,13591513,0,86.93,86.56,2007
MA,highways,5833,0,25857955,0,327,0,361552,0,21869,0,5952,0,6160,0,26219507,0,67.21,67.59,2007
MA,air transportation,100,0,406944,0,23,0,29985,0,1575,0,109,0,123,0,436929,0,64.8,67.96,2007
MA,water transport and terminals,45,0,172172,0,39,0,31093,0,2509,0,62,0,84,0,203265,0,59.83,73.75,2007
MA,public welfare,1729,0,5631725,0,1213,0,1245561,0,88892,0,2248,0,2942,0,6877286,0,70.21,70.71,2007
MA,health,2580,0,10739867,0,855,0,862079,0,45908,0,2853,0,3435,0,11601946,0,77.84,80.43,2007
MA,hospitals,2672,0,8870602,0,1753,0,5571301,0,223198,0,3932,0,4425,0,14441903,0,67.95,0.08,2007
MA,solid waste management,1103,0,4338632,0,227,0,176543,0,14674,0,1187,0,1330,0,4515175,0,68.54,70.22,2007
MA,sewerage,1975,0,8401221,0,93,0,97347,0,4835,0,2000,0,2068,0,8498568,0,69.71,69.77,2007
MA,parks and recreation,1818,0,6503051,0,1766,0,1145592,0,86251,0,2310,0,3584,0,7648643,0,60.39,63.55,2007
MA,housing and community development,4266,0,17520380,0,585,0,814439,0,47407,0,4534,0,4851,0,18334819,0,93.63,92.48,2007
MA,natural resources,290,0,1198678,0,109,0,82615,0,5299,0,320,0,399,0,1281293,0,63.8,65.74,2007
MA,water transport and terminals,2814,0,12314004,0,338,0,273987,0,14840,0,2896,0,3152,0,12587991,0,71.15,70.05,2007
MA,electric power,1233,0,7351554,0,39,0,47529,0,2688,0,1246,0,1272,0,7399083,0,56.61,57.47,2007
MA,gas supply,129,0,822103,0,2,0,2538,0,170,0,130,0,131,0,824641,0,53.4,54.09,2007
MA,transit,6126,0,33760617,0,642,0,1479877,0,83164,0,6626,0,6768,0,35240494,0,99.9,99.94,2007
MA,education total,134770,0,564275929,0,40431,0,46565160,0,2691145,0,151075,0,175201,0,610841089,0,65.31,63.84,2007
MA,education - elementary and secondary total,134736,0,564119614,0,40284,0,46437366,0,2686779,0,151014,0,175020,0,610556980,0,65.31,63.84,2007
MA,education - elementary and secondary instructional,107051,0,480772924,0,21927,0,28182166,0,1444461,0,115874,0,128978,0,508955090,0,65.31,63.84,2007
MA,education - elementary and secondary other,27685,0,83346690,0,18357,0,18255200,0,1242318,0,35140,0,46042,0,101601890,0,61.57,62.52,2007
MA,education - higher education total,34,0,156315,0,147,0,127794,0,4366,0,61,0,181,0,284109,0,65.55,88.85,2007
MA,education - higher education instructional,31,0,146296,0,136,0,113897,0,3652,0,53,0,167,0,260193,0,94.28,100,2007
MA,education - higher education other,3,0,10019,0,11,0,13897,0,714,0,8,0,14,0,23916,0,65.55,88.85,2007
MA,libraries,3027,0,10285581,0,2802,0,2563797,0,182453,0,4092,0,5829,0,12849378,0,66.15,67.24,2007
MA,other and unallocable,4268,0,16941530,0,1936,0,1761459,0,104837,0,4868,0,6204,0,18702989,0,68.03,68.9,2007
MI,total,292992,0,1222628570,0,148889,0,136011748,0,9309286,0,348659,0,441881,0,1358640318,0,79.24,79.68,2007
MI,financial administration,6036,0,24751526,0,3098,0,2661867,0,166353,0,6917,0,9134,0,27413393,0,80.47,86.29,2007
MI,other government administration,6627,0,25565201,0,11450,0,5114737,0,312281,0,8398,0,18077,0,30679938,0,76.41,77.43,2007
MI,judicial and legal,9604,0,39800602,0,1058,0,1489761,0,89600,0,10121,0,10662,0,41290363,0,86.78,89.32,2007
MI,police protection total,18804,0,89108256,0,3195,0,2524837,0,206055,0,19979,0,21999,0,91633093,0,83.09,84.74,2007
MI,police protection - officers,15744,0,78307312,0,1182,0,934678,0,68783,0,16134,0,16926,0,79241990,0,84.17,84.88,2007
MI,police protection - other,3060,0,10800944,0,2013,0,1590159,0,137272,0,3845,0,5073,0,12391103,0,79.18,83.86,2007
MI,fire protection total,6243,0,30443444,0,12154,0,3618904,0,279110,0,7854,0,18397,0,34062348,0,76.51,80.16,2007
MI,fire protection - firefighters,5612,0,28036508,0,11619,0,3477267,0,267586,0,7157,0,17231,0,31513775,0,76.07,83.86,2007
MI,fire protection - other,631,0,2406936,0,535,0,141637,0,11524,0,697,0,1166,0,2548573,0,81.02,34.47,2007
MI,corrections,5101,0,20854677,0,659,0,861614,0,60220,0,5450,0,5760,0,21716291,0,87.7,89.74,2007
MI,highways,9138,0,35984469,0,467,0,434236,0,35421,0,9341,0,9605,0,36418705,0,93.73,93.56,2007
MI,air transportation,1075,0,5030778,0,121,0,127542,0,9207,0,1127,0,1196,0,5158320,0,97.15,99.7,2007
MI,water transport and terminals,11,0,68463,0,14,0,3697,0,292,0,14,0,25,0,72160,0,100,100,2007
MI,public welfare,1955,0,6147910,0,1578,0,1636944,0,141150,0,2764,0,3533,0,7784854,0,84.67,93.75,2007
MI,health,7698,0,29891239,0,2744,0,3659680,0,217061,0,8951,0,10442,0,33550919,0,90.9,92.39,2007
MI,hospitals,8405,0,31371775,0,3895,0,7069491,0,401898,0,10763,0,12300,0,38441266,0,57.6,59.8,2007
MI,solid waste management,1014,0,3599955,0,230,0,151177,0,13378,0,1085,0,1244,0,3751132,0,85.34,83.06,2007
MI,sewerage,3590,0,14406166,0,332,0,262581,0,20047,0,3694,0,3922,0,14668747,0,84.96,63.92,2007
MI,parks and recreation,2604,0,10329525,0,5392,0,3461624,0,321913,0,4437,0,7996,0,13791149,0,81.42,87.41,2007
MI,housing and community development,1270,0,4899339,0,372,0,399808,0,34195,0,1467,0,1642,0,5299147,0,85.09,85.87,2007
MI,natural resources,536,0,1811094,0,261,0,229517,0,16155,0,630,0,797,0,2040611,0,89.43,90.99,2007
MI,water transport and terminals,4185,0,15311189,0,310,0,255592,0,20457,0,4297,0,4495,0,15566781,0,86.82,86.34,2007
MI,electric power,776,0,3929246,0,23,0,17636,0,1185,0,782,0,799,0,3946882,0,97.62,97.77,2007
MI,transit,4625,0,14707970,0,825,0,1046753,0,80318,0,5081,0,5450,0,15754723,0,96.03,65.71,2007
MI,education total,184549,0,780852445,0,90995,0,94343950,0,6344608,0,223310,0,275544,0,875196395,0,78.65,77.92,2007
MI,education - elementary and secondary total,175793,0,735329567,0,75053,0,77458803,0,5474355,0,209598,0,250846,0,812788370,0,78.34,77.68,2007
MI,education - elementary and secondary instructional,121086,0,571991165,0,37728,0,39303102,0,2428269,0,136041,0,158814,0,611294267,0,78.34,77.68,2007
MI,education - elementary and secondary other,54707,0,163338402,0,37325,0,38155701,0,3046086,0,73557,0,92032,0,201494103,0,76.79,79.12,2007
MI,education - higher education total,8756,0,45522878,0,15942,0,16885147,0,870253,0,13712,0,24698,0,62408025,0,83.84,82.9,2007
MI,education - higher education instructional,3101,0,21688347,0,9151,0,11778135,0,426829,0,5531,0,12252,0,33466482,0,70.47,72.71,2007
MI,education - higher education other,5655,0,23834531,0,6791,0,5107012,0,443424,0,8181,0,12446,0,28941543,0,83.84,82.9,2007
MI,libraries,2752,0,9352536,0,4847,0,3910698,0,339442,0,4694,0,7599,0,13263234,0,89.12,93.79,2007
MI,other and unallocable,6394,0,24410765,0,4869,0,2729102,0,198940,0,7503,0,11263,0,27139867,0,79.71,72.57,2007
MN,total,169153,0,683877582,0,91721,0,89565869,0,5852606,0,202517,0,260874,0,773443451,0,73.64,77.86,2007
MN,financial administration,4758,0,20831785,0,2459,0,1181869,0,76127,0,5109,0,7217,0,22013654,0,77,77.07,2007
MN,other government administration,4082,0,17199654,0,10640,0,2632243,0,153014,0,4755,0,14722,0,19831897,0,80.13,84.69,2007
MN,judicial and legal,2885,0,14530888,0,449,0,973064,0,40206,0,3118,0,3334,0,15503952,0,64.12,62.85,2007
MN,police protection total,10122,0,50283470,0,1410,0,1436322,0,93114,0,10659,0,11532,0,51719792,0,84.19,83.93,2007
MN,police protection - officers,7843,0,41180462,0,622,0,562493,0,37150,0,8055,0,8465,0,41742955,0,85.11,85.02,2007
MN,police protection - other,2279,0,9103008,0,788,0,873829,0,55964,0,2604,0,3067,0,9976837,0,81.34,79.38,2007
MN,fire protection total,1940,0,10429275,0,6303,0,1056338,0,96796,0,2479,0,8243,0,11485613,0,74.96,81.48,2007
MN,fire protection - firefighters,1825,0,9914609,0,6156,0,960953,0,91431,0,2332,0,7981,0,10875562,0,74.82,81.21,2007
MN,fire protection - other,115,0,514666,0,147,0,95385,0,5365,0,147,0,262,0,610051,0,77.13,86.39,2007
MN,corrections,5044,0,21264333,0,846,0,1410111,0,84154,0,5527,0,5890,0,22674444,0,68.03,66.22,2007
MN,highways,7176,0,29884171,0,908,0,791173,0,50790,0,7429,0,8084,0,30675344,0,84.39,83.83,2007
MN,air transportation,631,0,3377117,0,25,0,20013,0,1944,0,640,0,656,0,3397130,0,95.91,97.35,2007
MN,water transport and terminals,41,0,238303,0,15,0,4266,0,375,0,43,0,56,0,242569,0,88.4,89.89,2007
MN,public welfare,9373,0,37148525,0,1494,0,2628500,0,141778,0,10198,0,10867,0,39777025,0,69.5,69.74,2007
MN,health,3025,0,12654519,0,1962,0,3412404,0,172616,0,4009,0,4987,0,16066923,0,75.62,74.86,2007
MN,hospitals,7153,0,27916661,0,5096,0,11304073,0,541018,0,10218,0,12249,0,39220734,0,69.47,64.87,2007
MN,solid waste management,862,0,3116326,0,198,0,145826,0,10971,0,918,0,1060,0,3262152,0,91.38,91.15,2007
MN,sewerage,1142,0,4874273,0,265,0,168252,0,12191,0,1196,0,1407,0,5042525,0,87.64,89.43,2007
MN,parks and recreation,3221,0,13533075,0,4689,0,2480988,0,213658,0,4430,0,7910,0,16014063,0,86.21,91.63,2007
MN,housing and community development,1823,0,7515648,0,485,0,459408,0,29592,0,1986,0,2308,0,7975056,0,94.4,94.36,2007
MN,natural resources,783,0,2775632,0,360,0,225700,0,14601,0,860,0,1143,0,3001332,0,93.76,94.91,2007
MN,water transport and terminals,1598,0,7116918,0,241,0,201378,0,13595,0,1665,0,1839,0,7318296,0,88.52,90.17,2007
MN,electric power,1083,0,5293284,0,113,0,90975,0,5671,0,1117,0,1196,0,5384259,0,84.65,84.3,2007
MN,gas supply,137,0,632339,0,15,0,11970,0,1496,0,145,0,152,0,644309,0,46.75,48.03,2007
MN,transit,362,0,1166115,0,170,0,215443,0,15278,0,446,0,532,0,1381558,0,94.61,93.5,2007
MN,education total,96985,0,372973816,0,48437,0,54600251,0,3762252,0,118835,0,145422,0,427574067,0,72.9,79.92,2007
MN,education - elementary and secondary total,96985,0,372973816,0,48436,0,54597729,0,3762172,0,118835,0,145421,0,427571545,0,72.9,79.92,2007
MN,education - elementary and secondary instructional,71155,0,299916737,0,24152,0,31960344,0,1957634,0,82552,0,95307,0,331877081,0,72.9,79.92,2007
MN,education - elementary and secondary other,25830,0,73057079,0,24284,0,22637385,0,1804538,0,36283,0,50114,0,95694464,0,66.24,70.94,2007
MN,education - higher education total,0,0,0,0,1,0,2522,0,80,0,0,0,1,0,2522,0,0,0,2007
MN,education - higher education instructional,0,0,0,0,1,0,2522,0,80,0,0,0,1,0,2522,0,100,100,2007
MN,libraries,1591,0,5895452,0,2327,0,2394926,0,173095,0,2575,0,3918,0,8290378,0,73,71.6,2007
MN,other and unallocable,3336,0,13226003,0,2814,0,1720376,0,148274,0,4160,0,6150,0,14946379,0,79.19,81.07,2007
MS,total,125631,0,344919045,0,23425,0,19527456,0,1360947,0,133364,0,149056,0,364446501,0,74.94,77.33,2007
MS,financial administration,2321,0,6750484,0,226,0,180936,0,15852,0,2407,0,2547,0,6931420,0,56.61,54.93,2007
MS,other government administration,2150,0,6343459,0,1321,0,673816,0,40274,0,2370,0,3471,0,7017275,0,59.41,60.3,2007
MS,judicial and legal,1880,0,5056709,0,558,0,507957,0,29403,0,2036,0,2438,0,5564666,0,56.63,57.24,2007
MS,police protection total,7146,0,19530765,0,1396,0,926525,0,86654,0,7631,0,8542,0,20457290,0,65.45,63.94,2007
MS,police protection - officers,5402,0,15838185,0,733,0,491109,0,48395,0,5675,0,6135,0,16329294,0,66.2,66.23,2007
MS,police protection - other,1744,0,3692580,0,663,0,435416,0,38259,0,1956,0,2407,0,4127996,0,54.79,55.75,2007
MS,fire protection total,3174,0,9549265,0,539,0,208429,0,20595,0,3286,0,3713,0,9757694,0,74.18,72.25,2007
MS,fire protection - firefighters,3077,0,9260493,0,510,0,185332,0,18785,0,3180,0,3587,0,9445825,0,71.31,72.27,2007
MS,fire protection - other,97,0,288772,0,29,0,23097,0,1810,0,106,0,126,0,311869,0,68.05,71.43,2007
MS,corrections,1807,0,3921684,0,165,0,119952,0,11162,0,1870,0,1972,0,4041636,0,63.49,60.86,2007
MS,highways,4678,0,10639640,0,234,0,186822,0,19205,0,4784,0,4912,0,10826462,0,59.23,55.96,2007
MS,air transportation,135,0,378785,0,29,0,21659,0,1842,0,145,0,164,0,400444,0,83.94,84.84,2007
